,City1,City2,Distance (km)
8523587,230440,220850,461.66871140896825
13432341,172100,220855,585.6770209724885
8523649,230440,220860,460.4493215865912
1597989,280030,220865,542.3116382670374
13432508,172100,220870,422.08345025325644
8523761,230440,220880,537.2715735948441
13432546,172100,220885,372.93022900213543
8523805,230440,220887,638.8041535973805
13432573,172100,220890,453.67766829305117
13432616,172100,220900,635.0216045071032
8524024,230440,220910,524.4731500633214
8524028,230440,220915,443.38451079995275
13432786,172100,220920,295.80495702746646
13432810,172100,220930,485.07989491782814
8524159,230440,220935,487.3550228423591
8524115,230440,220937,537.2149146497687
8524187,230440,220940,469.48786616796775
8524212,230440,220945,529.6498386012337
8524220,230440,220950,555.1522492955721
13432994,172100,220955,600.8152048411964
8524275,230440,220960,466.5985110536605
1598563,280030,220965,587.2488120547682
8524298,230440,220970,591.5004779873984
13433063,172100,220975,334.279755347998
8524315,230440,220980,526.5620261807529
8524332,230440,220985,463.1512014047244
8524333,230440,220987,302.33692012322217
8524339,230440,220990,421.4857499430855
8524341,230440,220995,515.5349687507403
8524349,230440,220997,433.27034753840667
1598642,280030,221000,635.6987530036648
8524413,230440,221005,365.03584097900296
8524425,230440,221010,611.5123446362702
8524426,230440,221020,477.88147657205246
8524443,230440,221030,451.6722583699767
14744436,292740,221035,611.8157087513299
8524455,230440,221037,461.98454472067385
15221266,211130,221038,435.6086861327978
15221274,211130,221039,601.1020803399075
8524489,230440,221040,365.70475449104464
15221304,211130,221050,414.0885998304261
13433271,172100,221060,635.0085346969566
13433345,172100,221062,390.3510780081562
13433347,172100,221063,557.6125548245894
8524687,230440,221065,377.906899489986
8524698,230440,221070,498.7502721883627
8524702,230440,221080,591.672476642335
15221512,211130,221090,624.8184971792666
8524746,230440,221093,484.4949041068898
13433530,172100,221095,630.0793524619394
15221580,211130,221097,502.9821378153543
15221643,211130,221100,327.9122098082446
15444852,221100,221110,56.61791441519216
15444877,221100,221120,307.619347036048
15444897,221100,221130,187.5078250719507
15444923,221100,221135,461.38342255790053
15444927,221100,221140,173.27418313084402
15444946,221100,221150,315.307724536506
15444984,221100,221160,306.8977831173293
15445023,221100,221170,257.80652165062526
1594217,280030,230110,710.3785163270505
1594223,280030,230120,752.2209478207569
1594264,280030,230125,800.8610187669856
1594267,280030,230130,531.3748650896699
1594274,280030,230140,754.5916119160413
1594306,280030,230150,613.7566248253651
1594328,280030,230160,544.6888192369827
1594352,280030,230170,489.1473352488176
1594380,280030,230180,499.71742329588255
1594396,280030,230185,655.450495335304
1594418,280030,230190,470.5057804931982
1594460,280030,230195,756.2722191009987
1594468,280030,230200,455.8399576601057
1594475,280030,230205,985.2455546768488
1594485,280030,230210,758.7757121522782
1594489,280030,230220,757.5737447967131
1594490,280030,230230,938.3624495154965
1594561,280030,230240,708.1889408478542
1594696,280030,230250,434.77834767155855
3062462,150140,230260,863.4643938970078
1594916,280030,230270,560.2207196325958
1594952,280030,230280,770.0466959738068
1594990,280030,230290,745.5652808191757
1595033,280030,230300,779.166854901762
1595037,280030,230310,860.2803515962254
1595039,280030,230320,495.38253757535995
1595040,280030,230330,555.5739681048765
1595061,280030,230340,863.327625951351
1595081,280030,230350,764.8443253868455
1595104,280030,230360,615.1323470479499
1595115,280030,230365,777.4187516398564
1595120,280030,230370,817.6073236553609
1595130,280030,230380,526.7900507518593
3062787,150140,230390,824.0600542597837
1595184,280030,230393,712.2754797395783
1595185,280030,230395,752.8365428145287
3062915,150140,230400,900.2973207585659
1595365,280030,230410,750.5441419258548
1595366,280030,230420,484.60806676728345
1595389,280030,230423,837.5251193312545
3063001,150140,230425,937.9624709749763
1595462,280030,230426,605.2704176446061
1595602,280030,230427,560.7108508523686
1595650,280030,230428,795.0655752017548
1595660,280030,230430,521.3823748608232
1595749,280030,230435,865.4559675743728
1595751,280030,230440,816.1112580291581
8521478,230440,230445,116.12730055382949
8521498,230440,230450,252.54553610900206
8521545,230440,230460,107.47623725232613
8521596,230440,230465,247.50591377468044
8521605,230440,230470,263.00334764628263
8521606,230440,230480,359.678633729772
8521612,230440,230490,205.6870602240762
8521625,230440,230495,37.627646154473396
8521648,230440,230500,249.5158709304665
8521652,230440,230510,74.51479793627013
8521703,230440,230520,220.56370646957083
8521707,230440,230523,45.648021816271516
8521724,230440,230526,123.05873428683853
8521734,230440,230530,261.61242280136776
8521741,230440,230533,139.7544846700671
8521769,230440,230535,172.16853256498248
8521776,230440,230540,299.9722761420469
8521803,230440,230550,305.6479236088728
8521836,230440,230560,269.92354641879757
8521863,230440,230565,278.1493686614375
8521865,230440,230570,341.4786432378097
8521888,230440,230580,249.11522441061655
8521894,230440,230590,257.3611194525187
8521899,230440,230600,234.6837477731205
8521915,230440,230610,137.85358023418752
8521959,230440,230620,132.1342450085831
8521965,230440,230625,27.736683568132687
8522000,230440,230630,115.81668812493467
8522019,230440,230640,118.05706806247154
8522028,230440,230650,102.5878223932013
8522050,230440,230655,176.15246304470745
8522060,230440,230660,149.6404686184984
8522137,230440,230670,211.4183438980115
8522140,230440,230680,218.0555164691588
8522141,230440,230690,243.1786133567042
8522144,230440,230700,149.9802797967364
8522179,230440,230710,436.8858444414594
1596474,280030,230720,417.1704699800952
8522222,230440,230725,241.63893062151607
8522266,230440,230730,396.07271451698017
8522268,230440,230740,329.43905328194035
8522397,230440,230750,340.03884575232104
8522421,230440,230760,166.6168145785798
8522490,230440,230763,169.76224004749372
8522560,230440,230765,19.118904072195907
8522566,230440,230770,24.921776656694636
8522582,230440,230780,190.90946747156605
8522621,230440,230790,244.51457617995445
8522629,230440,230800,200.90087887257275
8522673,230440,230810,408.7935674898988
8522690,230440,230820,212.95569527484125
8522701,230440,230830,400.5705904588254
8522704,230440,230835,228.93520943453953
8522726,230440,230837,158.8758946757066
8522744,230440,230840,396.85598980498946
8522758,230440,230850,255.08527038490743
8522768,230440,230860,206.80074385117464
8522812,230440,230870,154.71006112692578
8522814,230440,230880,238.6393980720613
8522822,230440,230890,183.49017411747684
8522845,230440,230900,245.2840248552447
8522853,230440,230910,82.29710562919297
8522996,230440,230920,394.75139312213435
8523014,230440,230930,249.53156035394696
8523055,230440,230940,318.56553714456703
8523070,230440,230945,85.6502874802567
8523108,230440,230950,284.752169625254
8523139,230440,230960,51.252734015057136
8523141,230440,230970,30.303071947887616
8523144,230440,230980,70.48638861892373
8523145,230440,230990,241.09143495916337
8523164,230440,231000,130.2189589438314
8523168,230440,231010,57.645935695138576
8523210,230440,231020,63.71226984860806
8523218,230440,231025,74.00676985640379
8523226,230440,231030,365.1661471458084
8523228,230440,231040,87.90116224186126
8523333,230440,231050,232.34084339058026
1597653,280030,231060,407.6049524688521
8523381,230440,231070,81.09677557203725
8523390,230440,231080,258.02625368721186
8523442,230440,231085,42.350132334286904
8523466,230440,231090,251.1425500287725
8523501,230440,231095,240.2885730202651
8523575,230440,231100,287.5189075022346
8523583,230440,231110,427.90975270457096
8523626,230440,231120,409.51160534522995
8523630,230440,231123,226.02295142450635
8523730,230440,231126,336.223361217168
8523734,230440,231130,148.5306265782832
8523735,230440,231135,290.6042155767738
8523736,230440,231140,183.61591267317186
8523737,230440,231150,163.03156829569392
8523756,230440,231160,59.199063672316896
8523769,230440,231170,230.49673592943157
8523934,230440,231180,148.66838020965727
8523941,230440,231190,347.62845672455774
8523960,230440,231195,449.35130792145145
8524146,230440,231200,187.43617679596898
8524148,230440,231210,406.52397253667914
8524091,230440,231220,191.00762992424436
8524224,230440,231230,259.69367313468643
8524312,230440,231240,49.33261169273725
8524355,230440,231250,175.91995854313853
8524454,230440,231260,77.49523667412801
8524617,230440,231270,226.85922934155985
8524619,230440,231280,217.31439225230665
8524717,230440,231290,200.41101711993133
8524726,230440,231300,228.61571561785786
8524759,230440,231310,175.8784364000706
8524779,230440,231320,232.8133239197323
8524820,230440,231325,355.5689190912667
8524826,230440,231330,318.5139584296568
8524836,230440,231335,119.01265995561147
15444702,221100,231340,251.5159113099619
8524914,230440,231350,94.67401882564104
8524980,230440,231355,99.57039055900007
15444826,221100,231360,250.0102818406515
8525009,230440,231370,325.41743753698375
8525015,230440,231375,89.3482371178694
8525040,230440,231380,107.96188975360278
8525048,230440,231390,228.7998696477751
8525085,230440,231395,220.76661422669267
8525089,230440,231400,350.94005942038996
15444971,221100,231410,254.53054748998602
1594288,280030,240110,662.3694951453425
1594296,280030,240120,565.233684503332
1594347,280030,240130,561.8558140504118
1594375,280030,240140,553.2105575046918
1594415,280030,240145,652.0708690722914
1594422,280030,240150,566.3445026423011
1594525,280030,240160,595.540133208837
1594581,280030,240165,552.7154487719159
1594597,280030,240170,571.3144857154344
1594684,280030,240180,557.795030062751
1594805,280030,240185,658.3680566380624
1594806,280030,240190,584.0195609325643
1594807,280030,240200,495.35746798483405
1594904,280030,240210,528.2790782958804
1594948,280030,240220,547.6955290014338
1595020,280030,240230,572.4510951935728
1595059,280030,240240,487.56491536517854
1595060,280030,240250,619.5905332732655
1595127,280030,240260,612.7932145706952
1595151,280030,240270,547.6813092566922
1595319,280030,240280,512.6803776107727
1595322,280030,240290,539.734937749897
1595406,280030,240300,501.40535289918006
1595432,280030,240310,521.0887522372076
1595547,280030,240320,555.9105191219696
12794432,240810,240325,15.333077965366698
1595580,280030,240330,550.9861163247143
1595599,280030,240340,443.2039942852472
1595623,280030,240350,544.1907895824944
1595653,280030,240360,610.6673570191514
1595684,280030,240370,595.0709204854332
1595695,280030,240375,583.2570893972829
1595717,280030,240380,532.9117005996745
8521490,230440,240390,266.0634943747607
8521512,230440,240400,282.33073393994687
8521519,230440,240410,294.12844714408084
8521570,230440,240420,466.6982032686826
8521586,230440,240430,223.56601441650116
8521613,230440,240440,207.78038596782008
8521629,230440,240450,290.60586084769403
8521778,230440,240460,406.03416361691745
8521862,230440,240470,272.1233714238496
8521892,230440,240480,374.08651459030006
8521967,230440,240485,282.81513175916456
8522062,230440,240490,243.47699703334257
8522111,230440,240500,396.71038540606645
8522154,230440,240510,323.5701610442505
8522157,230440,240520,284.921341918489
8522161,230440,240530,422.8600025723271
8522166,230440,240540,420.50385704628457
8522182,230440,240550,356.9196903458266
8522183,230440,240560,323.9365835804182
8522185,230440,240570,373.8525908615176
8522230,230440,240580,364.27718012908736
8522232,230440,240590,296.1720972879475
8522253,230440,240600,289.907934788834
11085873,250750,240610,265.85326088279186
11085882,250750,240615,108.3139639418282
11085927,250750,240620,113.68574171180569
11085933,250750,240630,124.10406152085868
11085935,250750,240640,165.7280684606257
11085951,250750,240650,210.67115732618475
11085953,250750,240660,129.1702583016759
11085974,250750,240670,219.8802539006443
11085975,250750,240680,175.16382007708086
8522447,230440,240690,277.6041229794143
8522452,230440,240700,299.50580944129763
11086071,250750,240710,150.5350058804951
8522477,230440,240720,262.28729054078775
8522509,230440,240725,299.2974116014439
8522580,230440,240730,288.5988793737344
8522623,230440,240740,272.32564081709904
11086276,250750,240750,182.56985957634132
8522695,230440,240760,285.52032953217804
11086374,250750,240770,84.00510372797768
11086377,250750,240780,126.82034458654906
11086394,250750,240790,126.42165795253167
8522839,230440,240800,210.14055640916894
11086483,250750,240810,151.522678796664
